"ID_VIV","ID_HOG","ID_PER","UPM","VIV_SEL","HOGAR","N_REN","RESUL_POB","PM6_1","PM6_2_1","PM6_2_2","PM6_2_3","PM6_3_1","PM6_3_2","PM6_3_3","PM6_3_4","PM6_3_5","PM6_3_6","PM6_4_1","PM6_4_2","PM6_4_3","PM6_4_4","PM6_4_5","PM6_5_1","PM6_5_2","PM6_5_3","PM6_5_4","PM6_5_5","PM6_6_01","PM6_6_02","PM6_6_03","PM6_6_04","PM6_6_05","PM6_6_06","PM6_6_07","PM6_6_08","PM6_6_09","PM6_6_10","PM6_7_1","PM6_7_2","PM6_7_3","PM6_7_4","PM6_7_5","PM6_7_6","PM6_8_1","PM6_8_2","PM6_8_3","PM6_8_4","PM6_8_5","PM6_8_6","PM6_8_7","PM6_8_8","PM6_8_9","PM6_9_1","PM6_9_2","PM6_9_3","PM6_9_4","PM6_9_5","PM6_9_6","PM6_9_7","SEXO","EDAD","P4_1_06","ENT","TLOC","DOMINIO","ESTRATO","EST_DIS","UPM_DIS","FAC_NIN"
"1820318.03
","1820318.03.1
","1820318.03.1.04
","1820318
","03
","1
","04
","A
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","3
","1
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","18
","2
","U
","3
","172
","02801
","237
"
"1820320.04
","1820320.04.1
","1820320.04.1.03
","1820320
","04
","1
","03
","A
","1
","2
","2
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","2
","1
","2
","2
","2
","1
","10
","1
","18
","2
","U
","3
","172
","02801
","230
"
"1820323.05
","1820323.05.1
","1820323.05.1.06
","1820323
","05
","1
","06
","A
","1
","2
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","18
","2
","U
","3
","172
","02801
","256
"
"1820326.03
","1820326.03.1
","1820326.03.1.03
","1820326
","03
","1
","03
","A
","1
","2
","1
","3
","1
","1
","1
","1
","2
","1
","1
","2
","1
","2
","2
","8
","3
","2
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","10
","1
","18
","2
","U
","3
","172
","02802
","391
"
"1820329.01
","1820329.01.1
","1820329.01.1.05
","1820329
","01
","1
","05
","A
","1
","1
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","18
","2
","U
","2
","171
","02803
","182
"
"1820333.03
","1820333.03.1
","1820333.03.1.03
","1820333
","03
","1
","03
","A
","1
","2
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","5
","1
","1
","1
","1
","4
","2
","2
","2
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","09
","1
","18
","2
","U
","2
","171
","02803
","212
"
"1820336.05
","1820336.05.1
","1820336.05.1.04
","1820336
","05
","1
","04
","A
","1
","2
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","3
","3
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","09
","1
","18
","2
","U
","2
","171
","02803
","205
"
"1820338.01
","1820338.01.1
","1820338.01.1.03
","1820338
","01
","1
","03
","A
","1
","1
","3
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","10
","1
","18
","2
","U
","2
","171
","02804
","280
"
"1820346.01
","1820346.01.1
","1820346.01.1.04
","1820346
","01
","1
","04
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","5
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","18
","2
","U
","3
","172
","02806
","237
"
"1820349.02
","1820349.02.1
","1820349.02.1.03
","1820349
","02
","1
","03
","A
","1
","3
","2
","3
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","18
","2
","U
","3
","172
","02806
","182
"
"1820351.03
","1820351.03.1
","1820351.03.1.03
","1820351
","03
","1
","03
","A
","1
","1
","1
","8
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","2
","2
","2
","1
","11
","1
","18
","2
","U
","3
","172
","02806
","215
"
"1820353.04
","1820353.04.1
","1820353.04.1.05
","1820353
","04
","1
","05
","A
","1
","1
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","18
","2
","U
","3
","172
","02806
","188
"
"1820355.05
","1820355.05.1
","1820355.05.1.04
","1820355
","05
","1
","04
","A
","1
","1
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","10
","1
","18
","2
","U
","3
","172
","02806
","222
"
"1820357.01
","1820357.01.1
","1820357.01.1.05
","1820357
","01
","1
","05
","A
","1
","3
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","1
","3
","2
","3
","3
","1
","2
","4
","3
","1
","1
","2
","1
","4
","1
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","18
","2
","U
","3
","164
","02807
","283
"
"1820359.02
","1820359.02.1
","1820359.02.1.04
","1820359
","02
","1
","04
","A
","1
","2
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","18
","2
","U
","3
","164
","02807
","262
"
"1820362.04
","1820362.04.1
","1820362.04.1.03
","1820362
","04
","1
","03
","A
","1
","2
","1
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","2
","3
","3
","1
","1
","3
","1
","3
","1
","1
","1
","1
","4
","1
","1
","1
","1
","2
","1
","2
","1
","1
","1
","2
","2
","2
","2
","2
","1
","1
","2
","1
","1
","1
","2
","1
","10
","1
","18
","2
","U
","3
","164
","02807
","263
"
"1820364.05
","1820364.05.1
","1820364.05.1.05
","1820364
","05
","1
","05
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","2
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","18
","2
","U
","3
","164
","02807
","271
"
"1820371.12
","1820371.12.1
","1820371.12.1.04
","1820371
","12
","1
","04
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","18
","2
","U
","3
","164
","02807
","306
"
"1820372.13
","1820372.13.1
","1820372.13.1.02
","1820372
","13
","1
","02
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","3
","1
","1
","1
","1
","1
","1
","1
","4
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","2
","2
","10
","1
","18
","2
","U
","3
","164
","02807
","238
"
"1820386.07
","1820386.07.1
","1820386.07.1.03
","1820386
","07
","1
","03
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","18
","2
","U
","2
","163
","02808
","317
"
"1820395.17
","1820395.17.1
","1820395.17.1.05
","1820395
","17
","1
","05
","A
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","18
","2
","U
","2
","163
","02808
","278
"
"1820400.02
","1820400.02.1
","1820400.02.1.04
","1820400
","02
","1
","04
","A
","1
","2
","3
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","2
","3
","3
","3
","3
","3
","4
","1
","1
","1
","1
","4
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","1
","2
","2
","2
","2
","09
","1
","18
","2
","U
","2
","163
","02809
","340
"
"1820401.03
","1820401.03.1
","1820401.03.1.02
","1820401
","03
","1
","02
","A
","1
","2
","1
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","10
","1
","18
","2
","U
","2
","163
","02809
","279
"
"1820405.07
","1820405.07.1
","1820405.07.1.03
","1820405
","07
","1
","03
","A
","2
","2
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","2
","2
","1
","11
","1
","18
","2
","U
","2
","163
","02809
","270
"
"1820407.09
","1820407.09.1
","1820407.09.1.04
","1820407
","09
","1
","04
","A
","1
","1
","2
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","1
","3
","2
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","18
","2
","U
","2
","163
","02809
","375
"
"1820414.17
","1820414.17.1
","1820414.17.1.04
","1820414
","17
","1
","04
","A
","1
","1
","2
","3
","1
","2
","1
","1
","2
","2
","1
","2
","2
","2
","1
","3
","1
","2
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","18
","2
","U
","2
","163
","02809
","375
"
"1820420.03
","1820420.03.1
","1820420.03.1.05
","1820420
","03
","1
","05
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","18
","2
","U
","2
","163
","02810
","254
"
"1820420.03
","1820420.03.1
","1820420.03.1.06
","1820420
","03
","1
","06
","A
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","18
","2
","U
","2
","163
","02810
","254
"
"1820420.03
","1820420.03.1
","1820420.03.1.07
","1820420
","03
","1
","07
","A
","1
","1
","4
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","09
","1
","18
","2
","U
","2
","163
","02810
","254
"
"1820426.10
","1820426.10.1
","1820426.10.1.07
","1820426
","10
","1
","07
","A
","2
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","4
","3
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","10
","1
","18
","2
","U
","2
","163
","02810
","361
"
"1820443.10
","1820443.10.1
","1820443.10.1.03
","1820443
","10
","1
","03
","A
","1
","3
","3
","3
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","18
","2
","U
","2
","163
","02811
","224
"
"1820447.14
","1820447.14.1
","1820447.14.1.03
","1820447
","14
","1
","03
","A
","1
","2
","3
","4
","1
","2
","1
","2
","2
","1
","1
","2
","1
","1
","1
","3
","1
","2
","2
","3
","1
","1
","1
","1
","2
","1
","1
","1
","1
","4
","2
","2
","2
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","1
","09
","1
","18
","2
","U
","2
","163
","02811
","273
"
"1820449.16
","1820449.16.1
","1820449.16.1.04
","1820449
","16
","1
","04
","A
","1
","2
","2
","3
","9
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","18
","2
","U
","2
","163
","02811
","247
"
"1820462.11
","1820462.11.1
","1820462.11.1.04
","1820462
","11
","1
","04
","A
","2
","1
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","1
","09
","1
","18
","2
","U
","2
","163
","02812
","280
"
"1820478.08
","1820478.08.1
","1820478.08.1.03
","1820478
","08
","1
","03
","A
","1
","8
","8
","8
","1
","2
","1
","1
","2
","2
","1
","1
","1
","1
","1
","3
","3
","2
","3
","9
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","8
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","18
","3
","U
","2
","165
","02813
","279
"
"1820485.16
","1820485.16.1
","1820485.16.1.06
","1820485
","16
","1
","06
","A
","1
","3
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","2
","2
","2
","1
","1
","1
","10
","1
","18
","3
","U
","2
","165
","02813
","400
"
"1820485.16
","1820485.16.1
","1820485.16.1.07
","1820485
","16
","1
","07
","A
","1
","2
","2
","1
","1
","1
","1
","1
","1
","1
","2
","9
","1
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","18
","3
","U
","2
","165
","02813
","400
"
"1820512.06
","1820512.06.1
","1820512.06.1.03
","1820512
","06
","1
","03
","A
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","18
","3
","U
","2
","165
","02815
","436
"
"1820518.12
","1820518.12.1
","1820518.12.1.03
","1820518
","12
","1
","03
","A
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","09
","1
","18
","3
","U
","2
","165
","02815
","342
"
"1820518.12
","1820518.12.1
","1820518.12.1.04
","1820518
","12
","1
","04
","A
","2
","1
","1
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","3
","1
","1
","1
","1
","1
","3
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","10
","1
","18
","3
","U
","2
","165
","02815
","342
"
"1820524.18
","1820524.18.1
","1820524.18.1.03
","1820524
","18
","1
","03
","A
","1
","2
","1
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","9
","1
","1
","1
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","1
","09
","1
","18
","3
","U
","2
","165
","02815
","379
"
"1820535.10
","1820535.10.1
","1820535.10.1.02
","1820535
","10
","1
","02
","A
","1
","3
","3
","4
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","3
","3
","2
","2
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","18
","3
","U
","2
","165
","02816
","306
"
"1820536.11
","1820536.11.1
","1820536.11.1.04
","1820536
","11
","1
","04
","A
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","09
","1
","18
","3
","U
","2
","165
","02816
","337
"
"1820541.16
","1820541.16.1
","1820541.16.1.03
","1820541
","16
","1
","03
","A
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","3
","3
","3
","1
","3
","1
","1
","1
","2
","1
","1
","1
","1
","1
","4
","2
","2
","2
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","1
","11
","1
","18
","3
","U
","2
","165
","02816
","240
"
"1820541.16
","1820541.16.1
","1820541.16.1.04
","1820541
","16
","1
","04
","A
","1
","1
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","1
","2
","3
","3
","1
","1
","1
","9
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","18
","3
","U
","2
","165
","02816
","240
"
"1820563.19
","1820563.19.1
","1820563.19.1.03
","1820563
","19
","1
","03
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","09
","1
","18
","3
","U
","2
","165
","02817
","387
"
"1820577.15
","1820577.15.1
","1820577.15.1.03
","1820577
","15
","1
","03
","A
","2
","1
","1
","2
","1
","1
","1
","1
","2
","1
","1
","1
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","18
","3
","U
","2
","165
","02818
","335
"
"1820579.17
","1820579.17.1
","1820579.17.1.03
","1820579
","17
","1
","03
","A
","1
","2
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","3
","3
","3
","3
","3
","1
","2
","3
","1
","1
","1
","1
","1
","1
","3
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","18
","3
","U
","2
","165
","02818
","249
"
"1820580.19
","1820580.19.1
","1820580.19.1.03
","1820580
","19
","1
","03
","A
","1
","4
","1
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","1
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","18
","3
","U
","2
","165
","02818
","249
"
"1820587.07
","1820587.07.1
","1820587.07.1.03
","1820587
","07
","1
","03
","A
","1
","3
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","3
","3
","2
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","1
","2
","2
","2
","1
","11
","1
","18
","3
","U
","2
","165
","02819
","243
"
"1820594.15
","1820594.15.1
","1820594.15.1.03
","1820594
","15
","1
","03
","A
","2
","3
","4
","4
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","4
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","11
","1
","18
","3
","U
","2
","165
","02819
","217
"
"1820594.15
","1820594.15.1
","1820594.15.1.04
","1820594
","15
","1
","04
","A
","2
","2
","1
","2
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","2
","2
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","2
","2
","2
","09
","1
","18
","3
","U
","2
","165
","02819
","217
"
"1820603.05
","1820603.05.1
","1820603.05.1.03
","1820603
","05
","1
","03
","B
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","09
","1
","18
","3
","U
","2
","165
","02820
","280
"
"1820606.08
","1820606.08.1
","1820606.08.1.03
","1820606
","08
","1
","03
","A
","1
","3
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","18
","3
","U
","2
","165
","02820
","222
"
"1820615.17
","1820615.17.1
","1820615.17.1.04
","1820615
","17
","1
","04
","A
","2
","2
","2
","4
","9
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","11
","1
","18
","3
","U
","2
","165
","02820
","233
"
"1820618.20
","1820618.20.1
","1820618.20.1.06
","1820618
","20
","1
","06
","A
","1
","2
","3
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","1
","3
","2
","2
","3
","1
","1
","1
","1
","1
","3
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","18
","3
","U
","2
","165
","02820
","240
"
"1820621.02
","1820621.02.1
","1820621.02.1.07
","1820621
","02
","1
","07
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","2
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","18
","3
","U
","2
","165
","02821
","277
"
"1820622.02
","1820622.02.1
","1820622.02.1.03
","1820622
","02
","1
","03
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","1
","3
","2
","2
","9
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","18
","3
","U
","2
","165
","02821
","179
"
